0,20395789473684212;0,06762383037170573;0,8342571682748238;0,15066554868462426;0,11593985177554583;0,8032573735714774;0,15469181785413913;0,10065957020631242;0,8237870389379319;0,17572479446127218;0,13627063839528428;0,7220967631560938
0,12766865926558496;0,013687066626469702;0,9417834890965732;0,09865275966970882;0,027789501892607107;0,9116043613707165;0,09204301075268817;0,04242789669379962;0,875;0,1168852193621499;0,03654574079656986;0,8594236760124611
0,44089644060348615;0,027420977011494253;0,8019867114005658;0,3174732718517914;0,060079022988505745;0,7440957831721597;0,28409258440218194;0,06977011494252873;0,7464640484178673;0,27935410990763504;0,0779094827586207;0,7234392474179331
0,17108554277138568;0,0716478574825961;0,8687895645501631;0,11369532565654726;0,14033380896787304;0,8402711170790971;0,11854923901561094;0,162357129473487;0,8062535967772876;0,10359012715033658;0,17274181692394172;0,822878700684187
0,09351668576587839;0,18197408138083918;0,754108838568298;0,0838986570677004;0,2306394607142608;0,7233382030679328;0,09271818668570408;0,28350145347823963;0,6205259313367422;0,0894772268341934;0,28290193727387436;0,6358655953250548
0,08518707194203883;0,10917614634278149;0,7635506677140613;0,08242789195793515;0,14204652922262154;0,7032207384131972;0,07926128482542702;0,156941554756951;0,6857816182246661;0,06956248032735285;0,1397768110459618;0,7569520816967793
0,10612163509471585;0,15771179285111173;0,783323833564042;0,09151955273312874;0,2103785533352097;0,7547430990961648;0,0841933445661331;0,24476498733464677;0,7395977526260077;0,103209890708815;0,21997607655502394;0,7070271150557772
0,45076835515082525;0,036087447551663016;0,8086771668760266;0,33739302172481894;0,07527878955595611;0,7523915354140497;0,31478053150194085;0,08581707216741584;0,7453377137887719;0,43237607244995235;0,07125494566314892;0,6493864141462943
0,360402406139805;0,045120648531585185;0,8039271003780398;0,2964510696688081;0,08252974143607603;0,7318174124019635;0,280553295362083;0,06469219625689578;0,8054505444902105;0,3101896887159533;0,08301262822107434;0,712125486655758
0,22116776580344216;0,10296066854263093;0,6902688091305;0,15382080329557157;0,14559514611966007;0,7196275717074636;0,17094358825239894;0,1616707895352381;0,6468688992341193;0,17687699680511182;0,1460913079534742;0,6674425589427841
